"Ativo","Data","Patrim Liq| Em moeda orig| em milhares| consolid:sim*"
"PTNT3<XBSP>","1T2015",140843.59
"PTNT3<XBSP>","2T2015",140430.804
"PTNT3<XBSP>","3T2015",158970.16
"PTNT3<XBSP>","4T2015",155328.121
"PTNT3<XBSP>","1T2016",150603.76
"PTNT3<XBSP>","2T2016",143495.466
"PTNT3<XBSP>","3T2016",149347.072
"PTNT3<XBSP>","4T2016",149666.564
"PTNT3<XBSP>","1T2017",155894.307
"PTNT3<XBSP>","2T2017",162824.511
"PTNT3<XBSP>","3T2017",164541.243
"PTNT3<XBSP>","4T2017",169292.102
"PTNT3<XBSP>","1T2018",174691.054
"PTNT3<XBSP>","2T2018",188478.896
"PTNT3<XBSP>","3T2018",200086.026
"PTNT3<XBSP>","4T2018",191750.13
"PTNT3<XBSP>","1T2019",202162.01
"PTNT3<XBSP>","2T2019",203782.466
"PTNT3<XBSP>","3T2019",219519.986
"PTNT3<XBSP>","4T2019",214636.624
"PTNT3<XBSP>","1T2020",252195.734
"PTNT3<XBSP>","2T2020",246024.12
"PTNT3<XBSP>","3T2020",263504.785
"PTNT3<XBSP>","4T2020",267165.669
"PTNT3<XBSP>","1T2021",293883.178
"PTNT3<XBSP>","2T2021",276015.697
"PTNT3<XBSP>","3T2021",299139.24
"PTNT3<XBSP>","4T2021",341077.658
"PTNT3<XBSP>","1T2022",326598.989
"PTNT3<XBSP>","2T2022",336079.876
"PTNT3<XBSP>","3T2022",353213.292
"PTNT3<XBSP>","4T2022",359625.833
"PTNT3<XBSP>","1T2023",369753.202
"PTNT3<XBSP>","2T2023",361129.967
"PTNT3<XBSP>","3T2023",374887.572
"PTNT3<XBSP>","4T2023",375241.233
"PTNT3<XBSP>","1T2024",387671.846
"PTNT4<XBSP>","1T2010",103954.114
"PTNT4<XBSP>","2T2010",99868.978
"PTNT4<XBSP>","3T2010",127423.331
"PTNT4<XBSP>","4T2010",124821.453
"PTNT4<XBSP>","1T2011",123003.535
"PTNT4<XBSP>","2T2011",119127.576
"PTNT4<XBSP>","3T2011",119028.861
"PTNT4<XBSP>","4T2011",119336.697
"PTNT4<XBSP>","1T2012",117503.105
"PTNT4<XBSP>","2T2012",117673.607
"PTNT4<XBSP>","3T2012",117339.499
"PTNT4<XBSP>","4T2012",116040.042
"PTNT4<XBSP>","1T2013",119412.29
"PTNT4<XBSP>","2T2013",118229.563
"PTNT4<XBSP>","3T2013",118483.822
"PTNT4<XBSP>","4T2013",118772.709
"PTNT4<XBSP>","1T2014",123156.457
"PTNT4<XBSP>","2T2014",121238.81
"PTNT4<XBSP>","3T2014",123267.084
"PTNT4<XBSP>","4T2014",124564.78
"PTNT4<XBSP>","1T2015",140843.59
"PTNT4<XBSP>","2T2015",140430.804
"PTNT4<XBSP>","3T2015",158970.16
"PTNT4<XBSP>","4T2015",155328.121
"PTNT4<XBSP>","1T2016",150603.76
"PTNT4<XBSP>","2T2016",143495.466
"PTNT4<XBSP>","3T2016",149347.072
"PTNT4<XBSP>","4T2016",149666.564
"PTNT4<XBSP>","1T2017",155894.307
"PTNT4<XBSP>","2T2017",162824.511
"PTNT4<XBSP>","3T2017",164541.243
"PTNT4<XBSP>","4T2017",169292.102
"PTNT4<XBSP>","1T2018",174691.054
"PTNT4<XBSP>","2T2018",188478.896
"PTNT4<XBSP>","3T2018",200086.026
"PTNT4<XBSP>","4T2018",191750.13
"PTNT4<XBSP>","1T2019",202162.01
"PTNT4<XBSP>","2T2019",203782.466
"PTNT4<XBSP>","3T2019",219519.986
"PTNT4<XBSP>","4T2019",214636.624
"PTNT4<XBSP>","1T2020",252195.734
"PTNT4<XBSP>","2T2020",246024.12
"PTNT4<XBSP>","3T2020",263504.785
"PTNT4<XBSP>","4T2020",267165.669
"PTNT4<XBSP>","1T2021",293883.178
"PTNT4<XBSP>","2T2021",276015.697
"PTNT4<XBSP>","3T2021",299139.24
"PTNT4<XBSP>","4T2021",341077.658
"PTNT4<XBSP>","1T2022",326598.989
"PTNT4<XBSP>","2T2022",336079.876
"PTNT4<XBSP>","3T2022",353213.292
"PTNT4<XBSP>","4T2022",359625.833
"PTNT4<XBSP>","1T2023",369753.202
"PTNT4<XBSP>","2T2023",361129.967
"PTNT4<XBSP>","3T2023",374887.572
"PTNT4<XBSP>","4T2023",375241.233
"PTNT4<XBSP>","1T2024",387671.846
"PETZ3<XBSP>","1T2010","-"
"PETZ3<XBSP>","2T2010","-"
"PETZ3<XBSP>","3T2010","-"
"PETZ3<XBSP>","4T2010","-"
"PETZ3<XBSP>","1T2011","-"
"PETZ3<XBSP>","2T2011","-"
"PETZ3<XBSP>","3T2011","-"
"PETZ3<XBSP>","4T2011","-"
"PETZ3<XBSP>","1T2012","-"
"PETZ3<XBSP>","2T2012","-"
"PETZ3<XBSP>","3T2012","-"
"PETZ3<XBSP>","4T2012","-"
"PETZ3<XBSP>","1T2013","-"
"PETZ3<XBSP>","2T2013","-"
"PETZ3<XBSP>","3T2013","-"
"PETZ3<XBSP>","4T2013","-"
"PETZ3<XBSP>","1T2014","-"
"PETZ3<XBSP>","2T2014","-"
"PETZ3<XBSP>","3T2014","-"
"PETZ3<XBSP>","4T2014","-"
"PETZ3<XBSP>","1T2015","-"
"PETZ3<XBSP>","2T2015","-"
"PETZ3<XBSP>","3T2015","-"
"PETZ3<XBSP>","4T2015","-"
"PETZ3<XBSP>","1T2016","-"
"PETZ3<XBSP>","2T2016","-"
"PETZ3<XBSP>","3T2016","-"
"PETZ3<XBSP>","4T2016","-"
"PETZ3<XBSP>","1T2017","-"
"PETZ3<XBSP>","2T2017","-"
"PETZ3<XBSP>","3T2017","-"
"PETZ3<XBSP>","4T2017","-"
"PETZ3<XBSP>","1T2018","-"
"PETZ3<XBSP>","2T2018","-"
"PETZ3<XBSP>","3T2018","-"
"PETZ3<XBSP>","4T2018","-"
"PETZ3<XBSP>","1T2019","-"
"PETZ3<XBSP>","2T2019","-"
"PETZ3<XBSP>","3T2019","-"
"PETZ3<XBSP>","4T2019","-"
"PETZ3<XBSP>","1T2020","-"
"PETZ3<XBSP>","2T2020","-"
"PETZ3<XBSP>","3T2020","-"
"PETZ3<XBSP>","4T2020","-"
"PETZ3<XBSP>","1T2021","-"
"PETZ3<XBSP>","2T2021","-"
"PETZ3<XBSP>","3T2021",585296
"PETZ3<XBSP>","4T2021",1759256
"PETZ3<XBSP>","1T2022",1768956
"PETZ3<XBSP>","2T2022",1796107
"PETZ3<XBSP>","3T2022",1831135
"PETZ3<XBSP>","4T2022",1840572
"PETZ3<XBSP>","1T2023",1849895
"PETZ3<XBSP>","2T2023",1857469
"PETZ3<XBSP>","3T2023",1801537
"PETZ3<XBSP>","4T2023",1808893
"PETZ3<XBSP>","1T2024",1809973
"PETZ3<XBSP>","2T2024",1813548
"PINE3<XBSP>","1T2010",839027
"PINE3<XBSP>","2T2010",853300
"PINE3<XBSP>","3T2010",872761
"PINE3<XBSP>","4T2010",867132
"PINE3<XBSP>","1T2011",878549
"PINE3<XBSP>","2T2011",892700
"PINE3<XBSP>","3T2011",981779
"PINE3<XBSP>","4T2011",1015081
"PINE3<XBSP>","1T2012",1029298
"PINE3<XBSP>","2T2012",1052810
"PINE3<XBSP>","3T2012",1215651
"PINE3<XBSP>","4T2012",1219946
"PINE3<XBSP>","1T2013",1260469
"PINE3<XBSP>","2T2013",1258542
"PINE3<XBSP>","3T2013",1264442
"PINE3<XBSP>","4T2013",1272408
"PINE3<XBSP>","1T2014",1270802
"PINE3<XBSP>","2T2014",1269929
"PINE3<XBSP>","3T2014",1273419
"PINE3<XBSP>","4T2014",1255937
"PINE3<XBSP>","1T2015",1243783
"PINE3<XBSP>","2T2015",1207892
"PINE3<XBSP>","3T2015",1180818
"PINE3<XBSP>","4T2015",1162858
"PINE3<XBSP>","1T2016",1174423
"PINE3<XBSP>","2T2016",1165342
"PINE3<XBSP>","3T2016",1151977
"PINE3<XBSP>","4T2016",1148200
"PINE3<XBSP>","1T2017",1153945
"PINE3<XBSP>","2T2017",1126706
"PINE3<XBSP>","3T2017",915345
"PINE3<XBSP>","4T2017",908451
"PINE3<XBSP>","1T2018",928300
"PINE3<XBSP>","2T2018",924016
"PINE3<XBSP>","3T2018",934398
"PINE3<XBSP>","4T2018",868740
"PINE3<XBSP>","1T2019",830161
"PINE3<XBSP>","2T2019",807638
"PINE3<XBSP>","3T2019",782844
"PINE3<XBSP>","4T2019",841055
"PINE3<XBSP>","1T2020",841823
"PINE3<XBSP>","2T2020",845022
"PINE3<XBSP>","3T2020",814692
"PINE3<XBSP>","4T2020",792694
"PINE3<XBSP>","1T2021",750054
"PINE3<XBSP>","2T2021",775077
"PINE3<XBSP>","3T2021",771252
"PINE3<XBSP>","4T2021",779133
"PINE3<XBSP>","1T2022",830409
"PINE3<XBSP>","2T2022",844269
"PINE3<XBSP>","3T2022",857607
"PINE3<XBSP>","4T2022",868979
"PINE3<XBSP>","1T2023",895756
"PINE3<XBSP>","2T2023",938357
"PINE3<XBSP>","3T2023",964510
"PINE3<XBSP>","4T2023",984479
"PINE3<XBSP>","1T2024",1079865
"PINE3<XBSP>","2T2024",1118470
"PINE4<XBSP>","1T2010",839027
"PINE4<XBSP>","2T2010",853300
"PINE4<XBSP>","3T2010",872761
"PINE4<XBSP>","4T2010",867132
"PINE4<XBSP>","1T2011",878549
"PINE4<XBSP>","2T2011",892700
"PINE4<XBSP>","3T2011",981779
"PINE4<XBSP>","4T2011",1015081
"PINE4<XBSP>","1T2012",1029298
"PINE4<XBSP>","2T2012",1052810
"PINE4<XBSP>","3T2012",1215651
"PINE4<XBSP>","4T2012",1219946
"PINE4<XBSP>","1T2013",1260469
"PINE4<XBSP>","2T2013",1258542
"PINE4<XBSP>","3T2013",1264442
"PINE4<XBSP>","4T2013",1272408
"PINE4<XBSP>","1T2014",1270802
"PINE4<XBSP>","2T2014",1269929
"PINE4<XBSP>","3T2014",1273419
"PINE4<XBSP>","4T2014",1255937
"PINE4<XBSP>","1T2015",1243783
"PINE4<XBSP>","2T2015",1207892
"PINE4<XBSP>","3T2015",1180818
"PINE4<XBSP>","4T2015",1162858
"PINE4<XBSP>","1T2016",1174423
"PINE4<XBSP>","2T2016",1165342
"PINE4<XBSP>","3T2016",1151977
"PINE4<XBSP>","4T2016",1148200
"PINE4<XBSP>","1T2017",1153945
"PINE4<XBSP>","2T2017",1126706
"PINE4<XBSP>","3T2017",915345
"PINE4<XBSP>","4T2017",908451
"PINE4<XBSP>","1T2018",928300
"PINE4<XBSP>","2T2018",924016
"PINE4<XBSP>","3T2018",934398
"PINE4<XBSP>","4T2018",868740
"PINE4<XBSP>","1T2019",830161
"PINE4<XBSP>","2T2019",807638
"PINE4<XBSP>","3T2019",782844
"PINE4<XBSP>","4T2019",841055
"PINE4<XBSP>","1T2020",841823
"PINE4<XBSP>","2T2020",845022
"PINE4<XBSP>","3T2020",814692
"PINE4<XBSP>","4T2020",792694
"PINE4<XBSP>","1T2021",750054
"PINE4<XBSP>","2T2021",775077
"PINE4<XBSP>","3T2021",771252
"PINE4<XBSP>","4T2021",779133
"PINE4<XBSP>","1T2022",830409
"PINE4<XBSP>","2T2022",844269
"PINE4<XBSP>","3T2022",857607
"PINE4<XBSP>","4T2022",868979
"PINE4<XBSP>","1T2023",895756
"PINE4<XBSP>","2T2023",938357
"PINE4<XBSP>","3T2023",964510
"PINE4<XBSP>","4T2023",984479
"PINE4<XBSP>","1T2024",1079865
"PINE4<XBSP>","2T2024",1118470
"PLPL3<XBSP>","1T2010","-"
"PLPL3<XBSP>","2T2010","-"
"PLPL3<XBSP>","3T2010","-"
"PLPL3<XBSP>","4T2010","-"
"PLPL3<XBSP>","1T2011","-"
"PLPL3<XBSP>","2T2011","-"
"PLPL3<XBSP>","3T2011","-"
"PLPL3<XBSP>","4T2011","-"
"PLPL3<XBSP>","1T2012","-"
"PLPL3<XBSP>","2T2012","-"
"PLPL3<XBSP>","3T2012","-"
"PLPL3<XBSP>","4T2012","-"
"PLPL3<XBSP>","1T2013","-"
"PLPL3<XBSP>","2T2013","-"
"PLPL3<XBSP>","3T2013","-"
"PLPL3<XBSP>","4T2013","-"
"PLPL3<XBSP>","1T2014","-"
"PLPL3<XBSP>","2T2014","-"
"PLPL3<XBSP>","3T2014","-"
"PLPL3<XBSP>","4T2014","-"
"PLPL3<XBSP>","1T2015","-"
"PLPL3<XBSP>","2T2015","-"
"PLPL3<XBSP>","3T2015","-"
"PLPL3<XBSP>","4T2015","-"
"PLPL3<XBSP>","1T2016","-"
"PLPL3<XBSP>","2T2016","-"
"PLPL3<XBSP>","3T2016","-"
"PLPL3<XBSP>","4T2016","-"
"PLPL3<XBSP>","1T2017","-"
"PLPL3<XBSP>","2T2017","-"
"PLPL3<XBSP>","3T2017","-"
"PLPL3<XBSP>","4T2017","-"
"PLPL3<XBSP>","1T2018","-"
"PLPL3<XBSP>","2T2018","-"
"PLPL3<XBSP>","3T2018","-"
"PLPL3<XBSP>","4T2018","-"
"PLPL3<XBSP>","1T2019","-"
"PLPL3<XBSP>","2T2019","-"
"PLPL3<XBSP>","3T2019","-"
"PLPL3<XBSP>","4T2019",95897
"PLPL3<XBSP>","1T2020",116292
"PLPL3<XBSP>","2T2020",145242
"PLPL3<XBSP>","3T2020",214406
"PLPL3<XBSP>","4T2020",230144
"PLPL3<XBSP>","1T2021",280150
"PLPL3<XBSP>","2T2021",289145
"PLPL3<XBSP>","3T2021",328039
"PLPL3<XBSP>","4T2021",317238
"PLPL3<XBSP>","1T2022",332093
"PLPL3<XBSP>","2T2022",348628
"PLPL3<XBSP>","3T2022",383684
"PLPL3<XBSP>","4T2022",410236
"PLPL3<XBSP>","1T2023",451563
"PLPL3<XBSP>","2T2023",521063
"PLPL3<XBSP>","3T2023",597321
"PLPL3<XBSP>","4T2023",617147
"PLPL3<XBSP>","1T2024",623151
"PLPL3<XBSP>","2T2024",719283
"PLAS3<XBSP>","1T2010",295495
"PLAS3<XBSP>","2T2010",296590
"PLAS3<XBSP>","3T2010",266399
"PLAS3<XBSP>","4T2010",265761
"PLAS3<XBSP>","1T2011",266399
"PLAS3<XBSP>","2T2011",265665
"PLAS3<XBSP>","3T2011",301439
"PLAS3<XBSP>","4T2011",282976
"PLAS3<XBSP>","1T2012",267329
"PLAS3<XBSP>","2T2012",443797
"PLAS3<XBSP>","3T2012",434054
"PLAS3<XBSP>","4T2012",421367
"PLAS3<XBSP>","1T2013",403577
"PLAS3<XBSP>","2T2013",393739
"PLAS3<XBSP>","3T2013",368006
"PLAS3<XBSP>","4T2013",319533
"PLAS3<XBSP>","1T2014",265070
"PLAS3<XBSP>","2T2014",262927
"PLAS3<XBSP>","3T2014",259935
"PLAS3<XBSP>","4T2014",259922
"PLAS3<XBSP>","1T2015",242112
"PLAS3<XBSP>","2T2015",208067
"PLAS3<XBSP>","3T2015",174217
"PLAS3<XBSP>","4T2015",66732
"PLAS3<XBSP>","1T2016",6996
"PLAS3<XBSP>","2T2016",-67112
"PLAS3<XBSP>","3T2016",-123191
"PLAS3<XBSP>","4T2016",-185104
"PLAS3<XBSP>","1T2017",-230821
"PLAS3<XBSP>","2T2017",-268265
"PLAS3<XBSP>","3T2017",-303372
"PLAS3<XBSP>","4T2017",-257051
"PLAS3<XBSP>","1T2018",-296482
"PLAS3<XBSP>","2T2018",-332727
"PLAS3<XBSP>","3T2018",-398508
"PLAS3<XBSP>","4T2018",-514305
"PLAS3<XBSP>","1T2019",-123048
"PLAS3<XBSP>","2T2019",-167991
"PLAS3<XBSP>","3T2019",-192059
"PLAS3<XBSP>","4T2019",-72203
"PLAS3<XBSP>","1T2020",-98887
"PLAS3<XBSP>","2T2020",-136260
"PLAS3<XBSP>","3T2020",-172283
"PLAS3<XBSP>","4T2020",-189216
"PLAS3<XBSP>","1T2021",-203424
"PLAS3<XBSP>","2T2021",-225729
"PLAS3<XBSP>","3T2021",-286400
"PLAS3<XBSP>","4T2021",-311446
"PLAS3<XBSP>","1T2022",-331557
"PLAS3<XBSP>","2T2022",-348293
"PLAS3<XBSP>","3T2022",-371809
"PLAS3<XBSP>","4T2022",-408567
"PLAS3<XBSP>","1T2023",-449863
"PLAS3<XBSP>","2T2023",-326607
"PLAS3<XBSP>","3T2023",-357440
"PLAS3<XBSP>","4T2023",-409281
"PLAS3<XBSP>","1T2024",-439298
"PLAS3<XBSP>","2T2024",-461820
"PPAR3<XBSP>","1T2010",13582
"PPAR3<XBSP>","2T2010",10562
"PPAR3<XBSP>","3T2010",11206
"PPAR3<XBSP>","4T2010",10787
"PPAR3<XBSP>","1T2011",10957
"PPAR3<XBSP>","2T2011",8693
"PPAR3<XBSP>","3T2011",6979
"PPAR3<XBSP>","4T2011",6015
"PPAR3<XBSP>","1T2012",6640
"PPAR3<XBSP>","2T2012",4991
"PPAR3<XBSP>","3T2012",6887
"PPAR3<XBSP>","4T2012",8656
"PPAR3<XBSP>","1T2013",9323
"PPAR3<XBSP>","2T2013",9823
"PPAR3<XBSP>","3T2013",9227
"PPAR3<XBSP>","4T2013",10460
"PPAR3<XBSP>","1T2014",9722
"PPAR3<XBSP>","2T2014",9852
"PPAR3<XBSP>","3T2014",11228
"PPAR3<XBSP>","4T2014",12507
"PPAR3<XBSP>","1T2015",15780
"PPAR3<XBSP>","2T2015",17487
"PPAR3<XBSP>","3T2015",20164
"PPAR3<XBSP>","4T2015",19090
"PPAR3<XBSP>","1T2016",14340
"PPAR3<XBSP>","2T2016",12798
"PPAR3<XBSP>","3T2016",12044
"PPAR3<XBSP>","4T2016",15725
"PPAR3<XBSP>","1T2017",14907
"PPAR3<XBSP>","2T2017",16157
"PPAR3<XBSP>","3T2017",19558
"PPAR3<XBSP>","4T2017",19870
"PPAR3<XBSP>","1T2018",31629
"PPAR3<XBSP>","2T2018",41164
"PPAR3<XBSP>","3T2018",43736
"PPAR3<XBSP>","4T2018",35679
"PPAR3<XBSP>","1T2019",42419
"PPAR3<XBSP>","2T2019",31922
"PPAR3<XBSP>","3T2019",32584
"PPAR3<XBSP>","4T2019",37315
"PPAR3<XBSP>","1T2020",34125
"PPAR3<XBSP>","2T2020",34909
"PPAR3<XBSP>","3T2020",41934
"PPAR3<XBSP>","4T2020",52352
"PPAR3<XBSP>","1T2021",60232
"PPAR3<XBSP>","2T2021",53302
"PPAR3<XBSP>","3T2021",49093
"PPAR3<XBSP>","4T2021",53593
"PPAR3<XBSP>","1T2022",50449
"PPAR3<XBSP>","2T2022",46841
"PPAR3<XBSP>","3T2022",42782
"PPAR3<XBSP>","4T2022",47199
"PPAR3<XBSP>","1T2023",41850
"PPAR3<XBSP>","2T2023",44035
"PPAR3<XBSP>","3T2023",52217
"PPAR3<XBSP>","4T2023",53905
"PPAR3<XBSP>","1T2024",60669
"PPAR3<XBSP>","2T2024",55203
"PSSA3<XBSP>","1T2010",4139557
"PSSA3<XBSP>","2T2010",4264840
"PSSA3<XBSP>","3T2010",4458288
"PSSA3<XBSP>","4T2010",4441736
"PSSA3<XBSP>","1T2011",4497385
"PSSA3<XBSP>","2T2011",4571650
"PSSA3<XBSP>","3T2011",4693989
"PSSA3<XBSP>","4T2011",4699953
"PSSA3<XBSP>","1T2012",4698767
"PSSA3<XBSP>","2T2012",4811500
"PSSA3<XBSP>","3T2012",4968831
"PSSA3<XBSP>","4T2012",5062424
"PSSA3<XBSP>","1T2013",4954022
"PSSA3<XBSP>","2T2013",5145787
"PSSA3<XBSP>","3T2013",5318159
"PSSA3<XBSP>","4T2013",5889163
"PSSA3<XBSP>","1T2014",5526329
"PSSA3<XBSP>","2T2014",5755224
"PSSA3<XBSP>","3T2014",5978325
"PSSA3<XBSP>","4T2014",5998021
"PSSA3<XBSP>","1T2015",5993388
"PSSA3<XBSP>","2T2015",6258914
"PSSA3<XBSP>","3T2015",6446744
"PSSA3<XBSP>","4T2015",6459191
"PSSA3<XBSP>","1T2016",6597297
"PSSA3<XBSP>","2T2016",6759365
"PSSA3<XBSP>","3T2016",6981587
"PSSA3<XBSP>","4T2016",6999066
"PSSA3<XBSP>","1T2017",7110128
"PSSA3<XBSP>","2T2017",7104430
"PSSA3<XBSP>","3T2017",7560273
"PSSA3<XBSP>","4T2017",7714364
"PSSA3<XBSP>","1T2018",7804067
"PSSA3<XBSP>","2T2018",7340782
"PSSA3<XBSP>","3T2018",7644776
"PSSA3<XBSP>","4T2018",7643244
"PSSA3<XBSP>","1T2019",7539786
"PSSA3<XBSP>","2T2019",7726097
"PSSA3<XBSP>","3T2019",8040870
"PSSA3<XBSP>","4T2019",8269645
"PSSA3<XBSP>","1T2020",8068851
"PSSA3<XBSP>","2T2020",8496538
"PSSA3<XBSP>","3T2020",8874196
"PSSA3<XBSP>","4T2020",8967002
"PSSA3<XBSP>","1T2021",8682598
"PSSA3<XBSP>","2T2021",9333191
"PSSA3<XBSP>","3T2021",9069148
"PSSA3<XBSP>","4T2021",9364559
"PSSA3<XBSP>","1T2022",9296642
"PSSA3<XBSP>","2T2022",9409948
"PSSA3<XBSP>","3T2022",9953773
"PSSA3<XBSP>","4T2022",10583107
"PSSA3<XBSP>","1T2023",10815117
"PSSA3<XBSP>","2T2023",11367291
"PSSA3<XBSP>","3T2023",11741525
"PSSA3<XBSP>","4T2023",12415262
"PSSA3<XBSP>","1T2024",12505049
"PSSA3<XBSP>","2T2024",12897574
"PTBL3<XBSP>","1T2010",31109
"PTBL3<XBSP>","2T2010",37945
"PTBL3<XBSP>","3T2010",56922
"PTBL3<XBSP>","4T2010",60826
"PTBL3<XBSP>","1T2011",63212
"PTBL3<XBSP>","2T2011",66672
"PTBL3<XBSP>","3T2011",73247
"PTBL3<XBSP>","4T2011",81790
"PTBL3<XBSP>","1T2012",94049
"PTBL3<XBSP>","2T2012",102593
"PTBL3<XBSP>","3T2012",124103
"PTBL3<XBSP>","4T2012",127119
"PTBL3<XBSP>","1T2013",140785
"PTBL3<XBSP>","2T2013",152939
"PTBL3<XBSP>","3T2013",170850
"PTBL3<XBSP>","4T2013",191849
"PTBL3<XBSP>","1T2014",208019
"PTBL3<XBSP>","2T2014",213246
"PTBL3<XBSP>","3T2014",221792
"PTBL3<XBSP>","4T2014",237270
"PTBL3<XBSP>","1T2015",236806
"PTBL3<XBSP>","2T2015",230986
"PTBL3<XBSP>","3T2015",222602
"PTBL3<XBSP>","4T2015",231846
"PTBL3<XBSP>","1T2016",232685
"PTBL3<XBSP>","2T2016",242971
"PTBL3<XBSP>","3T2016",241304
"PTBL3<XBSP>","4T2016",238448
"PTBL3<XBSP>","1T2017",260166
"PTBL3<XBSP>","2T2017",279174
"PTBL3<XBSP>","3T2017",288530
"PTBL3<XBSP>","4T2017",285048
"PTBL3<XBSP>","1T2018",291766
"PTBL3<XBSP>","2T2018",361934
"PTBL3<XBSP>","3T2018",351785
"PTBL3<XBSP>","4T2018",362108
"PTBL3<XBSP>","1T2019",344294
"PTBL3<XBSP>","2T2019",369473
"PTBL3<XBSP>","3T2019",362385
"PTBL3<XBSP>","4T2019",367620
"PTBL3<XBSP>","1T2020",371288
"PTBL3<XBSP>","2T2020",411329
"PTBL3<XBSP>","3T2020",421630
"PTBL3<XBSP>","4T2020",417168
"PTBL3<XBSP>","1T2021",397721
"PTBL3<XBSP>","2T2021",403103
"PTBL3<XBSP>","3T2021",373390
"PTBL3<XBSP>","4T2021",356136
"PTBL3<XBSP>","1T2022",408565
"PTBL3<XBSP>","2T2022",453307
"PTBL3<XBSP>","3T2022",456086
"PTBL3<XBSP>","4T2022",467216
"PTBL3<XBSP>","1T2023",458473
"PTBL3<XBSP>","2T2023",373896
"PTBL3<XBSP>","3T2023",382221
"PTBL3<XBSP>","4T2023",385934
"PTBL3<XBSP>","1T2024",371111
"PTBL3<XBSP>","2T2024",388929
"POSI3<XBSP>","1T2010",675909
"POSI3<XBSP>","2T2010",682866
"POSI3<XBSP>","3T2010",695572
"POSI3<XBSP>","4T2010",686310
"POSI3<XBSP>","1T2011",655972
"POSI3<XBSP>","2T2011",568067
"POSI3<XBSP>","3T2011",573029
"POSI3<XBSP>","4T2011",619172
"POSI3<XBSP>","1T2012",629698
"POSI3<XBSP>","2T2012",633398
"POSI3<XBSP>","3T2012",639776
"POSI3<XBSP>","4T2012",640032
"POSI3<XBSP>","1T2013",649565
"POSI3<XBSP>","2T2013",643225
"POSI3<XBSP>","3T2013",621764
"POSI3<XBSP>","4T2013",645728
"POSI3<XBSP>","1T2014",636974
"POSI3<XBSP>","2T2014",637693
"POSI3<XBSP>","3T2014",653374
"POSI3<XBSP>","4T2014",660756
"POSI3<XBSP>","1T2015",674070
"POSI3<XBSP>","2T2015",632013
"POSI3<XBSP>","3T2015",640903
"POSI3<XBSP>","4T2015",576395
"POSI3<XBSP>","1T2016",558802
"POSI3<XBSP>","2T2016",560310
"POSI3<XBSP>","3T2016",565593
"POSI3<XBSP>","4T2016",559245
"POSI3<XBSP>","1T2017",550340
"POSI3<XBSP>","2T2017",555979
"POSI3<XBSP>","3T2017",555542
"POSI3<XBSP>","4T2017",506375
"POSI3<XBSP>","1T2018",507947
"POSI3<XBSP>","2T2018",494449
"POSI3<XBSP>","3T2018",520068
"POSI3<XBSP>","4T2018",508990
"POSI3<XBSP>","1T2019",508002
"POSI3<XBSP>","2T2019",516523
"POSI3<XBSP>","3T2019",524611
"POSI3<XBSP>","4T2019",527024
"POSI3<XBSP>","1T2020",876494
"POSI3<XBSP>","2T2020",878421
"POSI3<XBSP>","3T2020",931221
"POSI3<XBSP>","4T2020",1021914
"POSI3<XBSP>","1T2021",1085753
"POSI3<XBSP>","2T2021",1098108
"POSI3<XBSP>","3T2021",1187044
"POSI3<XBSP>","4T2021",1171831
"POSI3<XBSP>","1T2022",1101316
"POSI3<XBSP>","2T2022",1276468
"POSI3<XBSP>","3T2022",1326577
"POSI3<XBSP>","4T2022",1396026
"POSI3<XBSP>","1T2023",1389831
"POSI3<XBSP>","2T2023",1389554
"POSI3<XBSP>","3T2023",1447111
"POSI3<XBSP>","4T2023",1587400
"POSI3<XBSP>","1T2024",1648035
"POSI3<XBSP>","2T2024",1665334
"PPLA11<XBSP>","1T2010","-"
"PPLA11<XBSP>","2T2010","-"
"PPLA11<XBSP>","3T2010","-"
"PPLA11<XBSP>","4T2010","-"
"PPLA11<XBSP>","1T2011","-"
"PPLA11<XBSP>","2T2011","-"
"PPLA11<XBSP>","3T2011","-"
"PPLA11<XBSP>","4T2011",1
"PPLA11<XBSP>","1T2012",1
"PPLA11<XBSP>","2T2012",409881
"PPLA11<XBSP>","3T2012",453081
"PPLA11<XBSP>","4T2012",599708
"PPLA11<XBSP>","1T2013",693983
"PPLA11<XBSP>","2T2013",878803
"PPLA11<XBSP>","3T2013",989086
"PPLA11<XBSP>","4T2013",1003459
"PPLA11<XBSP>","1T2014",967504
"PPLA11<XBSP>","2T2014",997866
"PPLA11<XBSP>","3T2014",978281
"PPLA11<XBSP>","4T2014",1034377
"PPLA11<XBSP>","1T2015",984026
"PPLA11<XBSP>","2T2015",938421
"PPLA11<XBSP>","3T2015",912487
"PPLA11<XBSP>","4T2015",723289
"PTCA3<XBSP>","1T2010","-"
"PTCA3<XBSP>","2T2010","-"
"PTCA3<XBSP>","3T2010","-"
"PTCA3<XBSP>","4T2010","-"
"PTCA3<XBSP>","1T2011","-"
"PTCA3<XBSP>","2T2011","-"
"PTCA3<XBSP>","3T2011","-"
"PTCA3<XBSP>","4T2011","-"
"PTCA3<XBSP>","1T2012","-"
"PTCA3<XBSP>","2T2012","-"
"PTCA3<XBSP>","3T2012","-"
"PTCA3<XBSP>","4T2012","-"
"PTCA3<XBSP>","1T2013","-"
"PTCA3<XBSP>","2T2013","-"
"PTCA3<XBSP>","3T2013","-"
"PTCA3<XBSP>","4T2013","-"
